,사업연도,회사명,부채비율,유동비율,자기자본비율,고정자산비율,고정비율,순운전자본비율,ln자산총계,총자산이익잉여금비율,ln매출액,매출액순이익률
0,2015,3S,0.7636042993776073,0.6946077377046747,0.5670206181471147,0.7756097527005428,1.36786869450188,-0.09865574703534945,24.919477225309166,-0.28542677887152224,23.772738812558554,-0.2624223727536003
1,2015,AJ네트웍스,1.3362273324374097,0.4121228896133378,0.42804053617363075,0.8501015786411671,1.9860305433696845,-0.2138242088000275,27.141447451829123,,26.00403132433458,0.09711259156353108
2,2015,AK홀딩스,0.1155487669116892,0.07442502623349798,0.8964197977363401,0.9924241142565671,1.1070974969123386,-0.09421629528536125,26.98150062244015,0.35045968090953955,23.736495984234484,1.0722121872986603
3,2015,APS,1.445112629346278,1.0409809017461338,0.40897911531681,0.4677473216762576,1.1436948835735135,0.020953501335052534,26.289558192552185,0.189400686488908,26.346125739213562,0.03388814972249259
4,2015,AP위성,0.12053405099362445,8.092934855506442,0.892431603585146,0.1994046223178704,0.22343966923269704,0.7016701556241016,24.463482041994897,0.4025039219005859,24.319690123320232,0.24152717298201953
5,2015,AP헬스케어,0.7981160264169774,2.0774743594826544,0.5561376381215253,0.08982983804617549,0.1615244714412697,0.4720563735456341,24.02320811125491,-0.09644159978824181,23.131744400722468,-0.22993160154392336
6,2015,BF랩스,0.7221627053894825,1.3364598382978243,0.5806652280127278,0.4496518881992962,0.774373712264789,0.13855263839414633,24.452855917731434,0.247654851300376,24.451832394619405,-0.014777311660611012
7,2015,BGF,1.0495727717498613,1.3405856236875222,0.4879065597393896,0.46190356552646616,0.9467049710772228,0.1367073512507833,28.00959487374708,0.4322789219445658,29.079734806335185,0.03549457938907456
8,2015,BGF에코머티리얼즈,0.2684096860688252,6.938948978547794,0.7883888076409241,0.24986276518844097,0.316928351552959,0.6420319241758048,25.335100813027662,0.5172684894161464,25.433090832775544,0.10866998733058182
9,2015,BYC,0.783344861818931,0.7756123820916657,0.560744038581548,0.8670299802824608,1.5462134603796955,-0.038468733437673,27.26603661115122,0.5437264674593101,25.925297041167585,0.07975174804815055
10,2015,CBI,0.9421480620903832,2.418402179047686,0.5148938021355975,0.7591991833100706,1.4744772226062552,0.14123060509478785,24.295635747431163,0.34944799071348476,23.771322452860268,0.016395595956288027
11,2015,CG인바이츠,0.5765486374731806,1.0970689000853535,0.6342969548993768,0.7188253544497386,1.1332631331389116,0.02487839512479985,25.438907812036316,-0.7765587702570672,23.0021432737862,-0.5725665805155734
12,2015,CJ,0.10545562473413882,0.9096748175992695,0.9046043799727368,0.9472563924484683,1.047149907097528,-0.005237119771148075,28.713450491762476,0.5710978205645352,25.364035128283632,0.4262872163421084
13,2015,CJ CGV,1.3304581231111292,0.6705373258829826,0.42910017995303595,0.8447460946746389,1.9686453983009151,-0.07628265398685667,27.826793541718153,0.3508719343901478,27.522072513120403,0.06434523125805468
14,2015,CJ대한통운,0.6382382134330036,0.9390036725762294,0.6104118386449148,0.7538753887602959,1.2350274700337782,-0.01598790059365448,28.94903248379054,0.10919961611638505,29.103131963059784,-0.002838471743000147
15,2015,CJ씨푸드,0.8714871400614184,0.5281472196498269,0.534334422392655,0.7881458208178855,1.4750047681538236,-0.18927295223131685,25.262407027164596,0.3477850595384694,25.809111432818735,0.015783130782693052
16,2015,CJ제일제당,1.1068598529527809,0.6858575299977623,0.4746400186982025,0.8135842904563889,1.7141080785556402,-0.08513662555904408,29.488779278161672,0.31010796909703037,29.143874866267392,0.03476614318946261
17,2015,CJ프레시웨이,2.4597542904125036,0.9278623674366459,0.2890378668713988,0.4470176134838225,1.5465711061406133,-0.042992195407940616,27.32276084537753,0.08181250978122684,28.096712073004177,
18,2015,CMG제약,0.2073545030948108,2.977472562767344,0.8282571501880358,0.5347261376449478,0.6456040102081234,0.30900916048232896,24.759132973738648,-0.9956961580837032,24.020653143840292,-0.1349265062821566
19,2015,CNH,0.4083631171977205,1.1317445384319593,0.7100441553665096,0.6964274382191844,0.9808227177923935,0.03533838748436375,25.630653579488282,0.05397922564327009,23.431004248380606,-0.0017112626041629019
20,2015,CNT85,1.146818328343339,0.7889866460236253,0.4658056002212735,0.7181176953179165,1.5416682302161808,-0.07538902063467329,24.338657163182695,-0.8758159686951729,23.577092971604422,-0.6174816222280126
21,2015,CS,3.78338373994713,0.4289782905289919,0.20905703041317208,0.6967357264920668,3.332754345142403,-0.4036812298040521,24.81785200732891,-0.3111305017167277,24.654065849509983,-0.16654635708962792
22,2015,CSA 코스믹,0.9031046957745398,1.8141272281079446,0.5254571659774149,0.13911892389611927,0.2647578773378054,0.38633824208129564,24.522608601930532,-0.2759406685509811,23.71889111277635,0.017042747137601746
23,2015,CS홀딩스,0.0636369369782022,12.207378992189073,0.9401704333820946,0.7862262055166258,0.8362592330076983,0.1962619441000808,25.87919162765812,0.6144144639159865,21.405588578577014,5.342040720803841
24,2015,DB,0.6648097707342152,2.761502661142048,0.6006692281478979,0.34726113945579845,0.5781237379623101,0.41636796373896195,26.343941254394696,-0.29318692630776283,26.040180947661373,0.06170268589717473
25,2015,DB하이텍,2.6219230804651854,1.379728104459308,0.2760964210956032,0.6678395055033264,2.4188633190289544,0.09141705133339782,27.636678933976956,-0.010866573119583996,27.22544848191418,0.1912253634570777
26,2015,DGI,0.967922280758049,2.3186169681404274,0.5081501489046596,0.512131466941697,1.0078349244718696,0.2774549374700751,24.45138750862183,-0.14250619141727647,24.29254556630754,-0.4319040162323054
